GEOID,NAME,pwd_est,pwd_moe,total_est,total_moe,pwd_perc_est,pwd_perc_moe
470370171003,"Block Group 3, Census Tract 171, Davidson County, Tennessee",41,33.46640106136302,683,122,0.060029282576866766,0.05015864197291362
470370172001,"Block Group 1, Census Tract 172, Davidson County, Tennessee",65,26.343879744638983,561,79,0.11586452762923351,0.04971258224560963
470370172002,"Block Group 2, Census Tract 172, Davidson County, Tennessee",99,49.78955713801841,674,89,0.14688427299703263,0.07637557215679514
470370173001,"Block Group 1, Census Tract 173, Davidson County, Tennessee",101,56.73623181001713,1341,261,0.07531692766592095,0.044776434494149114
470370173002,"Block Group 2, Census Tract 173, Davidson County, Tennessee",42,56.37375275782161,594,211,0.0707070707070707,0.0981725788030257
470370173003,"Block Group 3, Census Tract 173, Davidson County, Tennessee",130,73.1983606373804,774,238,0.16795865633074936,0.1077548308579407
470370174011,"Block Group 1, Census Tract 174.01, Davidson County, Tennessee",226,89.6827742657418,1234,172,0.18314424635332252,0.07702933599093609
470370174012,"Block Group 2, Census Tract 174.01, Davidson County, Tennessee",159,80.90735442467513,722,171,0.22022160664819945,0.12360374209851376
470370174021,"Block Group 1, Census Tract 174.02, Davidson County, Tennessee",181,148.70776711389354,1147,365,0.15780296425457715,0.13903460382912927
470370174022,"Block Group 2, Census Tract 174.02, Davidson County, Tennessee",149,107.69401097554126,582,195,0.25601374570446733,0.20395611690727403
470370174023,"Block Group 3, Census Tract 174.02, Davidson County, Tennessee",56,51.32250968142536,708,201,0.07909604519774012,0.07588776959760361
470370174024,"Block Group 4, Census Tract 174.02, Davidson County, Tennessee",269,195.33304891901935,1007,349,0.2671300893743793,0.21493605101654148
470370174025,"Block Group 5, Census Tract 174.02, Davidson County, Tennessee",29,32.31098884280702,853,278,0.03399765533411489,0.039466514641279406
470370175001,"Block Group 1, Census Tract 175, Davidson County, Tennessee",166,89.37001734362593,654,204,0.25382262996941896,0.15793078576848704
470370175002,"Block Group 2, Census Tract 175, Davidson County, Tennessee",251,98.09689087835557,1200,197,0.20916666666666667,0.08866651276887665
470370175003,"Block Group 3, Census Tract 175, Davidson County, Tennessee",137,95.06839643120105,596,236,0.22986577181208054,0.18365303411409759
470370177011,"Block Group 1, Census Tract 177.01, Davidson County, Tennessee",76,34.61213659975356,1008,112,0.07539682539682539,0.035344601244985875
470370177012,"Block Group 2, Census Tract 177.01, Davidson County, Tennessee",22,21.37755832643195,806,179,0.02729528535980149,0.027206928659518164
470370177021,"Block Group 1, Census Tract 177.02, Davidson County, Tennessee",42,35.41186241925155,1467,165,0.028629856850715747,0.024352800139442753
470370177022,"Block Group 2, Census Tract 177.02, Davidson County, Tennessee",96,45.81484475582123,1375,156,0.06981818181818182,0.03424850549087428
470370177023,"Block Group 3, Census Tract 177.02, Davidson County, Tennessee",21,25.238858928247925,64,44,0.328125,0.4543199239773157
470370178001,"Block Group 1, Census Tract 178, Davidson County, Tennessee",44,42.23742416388575,916,200,0.048034934497816595,0.04728844073626542
470370178002,"Block Group 2, Census Tract 178, Davidson County, Tennessee",78,59.74110812497538,1176,310,0.0663265306122449,0.05372483671769068
470370178003,"Block Group 3, Census Tract 178, Davidson County, Tennessee",0,12,878,331,0,0.01366742596810934
470370178004,"Block Group 4, Census Tract 178, Davidson County, Tennessee",53,52.81098370604357,1370,249,0.03868613138686131,0.039184176917877615
470370178005,"Block Group 5, Census Tract 178, Davidson County, Tennessee",39,62.16912416947821,689,368,0.05660377358490566,0.09516106325166016
470370179011,"Block Group 1, Census Tract 179.01, Davidson County, Tennessee",38,36.11094017053558,676,245,0.05621301775147929,0.05717169897764699
470370179012,"Block Group 2, Census Tract 179.01, Davidson County, Tennessee",270,124.12090879461043,1361,266,0.19838354151359294,0.09909831836452293
470370179013,"Block Group 3, Census Tract 179.01, Davidson County, Tennessee",56,56.293871780150276,553,144,0.10126582278481013,0.105157133094219
470370179014,"Block Group 4, Census Tract 179.01, Davidson County, Tennessee",79,59.16924876994806,1199,233,0.0658882402001668,0.05098282848645131
470370179021,"Block Group 1, Census Tract 179.02, Davidson County, Tennessee",66,56.32938842203065,745,140,0.08859060402684564,0.07742100576384967
470370179022,"Block Group 2, Census Tract 179.02, Davidson County, Tennessee",218,112.58774356030055,1235,255,0.17651821862348177,0.09817990987983709
470370179023,"Block Group 3, Census Tract 179.02, Davidson County, Tennessee",365,125.49103553640794,1847,313,0.19761775852734165,0.07574822685780772
470370180001,"Block Group 1, Census Tract 180, Davidson County, Tennessee",83,71.58910531638176,917,226,0.09051254089422028,0.08119333590748193
470370180002,"Block Group 2, Census Tract 180, Davidson County, Tennessee",71,71.84010022264724,543,219,0.13075506445672191,0.14242508363483836
470370180003,"Block Group 3, Census Tract 180, Davidson County, Tennessee",157,88.31760866327846,877,279,0.1790193842645382,0.11569272929197283
470370180004,"Block Group 4, Census Tract 180, Davidson County, Tennessee",143,94.2443632266673,1249,271,0.11449159327461969,0.0794398747825611
470370180005,"Block Group 5, Census Tract 180, Davidson County, Tennessee",176,96.5815717411971,829,183,0.21230398069963813,0.12557668188816787
470370181011,"Block Group 1, Census Tract 181.01, Davidson County, Tennessee",42,44.64302857109943,713,215,0.05890603085553997,0.06508374419038486
470370181012,"Block Group 2, Census Tract 181.01, Davidson County, Tennessee",143,81.25269226308751,1633,354,0.08756889161053276,0.05325492475172979
470370181013,"Block Group 3, Census Tract 181.01, Davidson County, Tennessee",208,143.02796929272262,1991,534,0.10447011551983927,0.07710829597801093
470370181021,"Block Group 1, Census Tract 181.02, Davidson County, Tennessee",89,44.11349000022555,625,102,0.1424,0.0743091025817322
470370181022,"Block Group 2, Census Tract 181.02, Davidson County, Tennessee",359,100.13490899781155,1512,178,0.23743386243386244,0.07188389926452741
470370181023,"Block Group 3, Census Tract 181.02, Davidson County, Tennessee",69,44.204072210600685,893,104,0.07726763717805152,0.050311926431501564
470370182011,"Block Group 1, Census Tract 182.01, Davidson County, Tennessee",47,33,783,144,0.06002554278416347,0.04356735686192213
470370182012,"Block Group 2, Census Tract 182.01, Davidson County, Tennessee",106,61.652250567193406,1015,211,0.10443349753694581,0.06450427598339387
470370182013,"Block Group 3, Census Tract 182.01, Davidson County, Tennessee",109,60.11655346075655,763,121,0.14285714285714285,0.08198210409775793
470370182021,"Block Group 1, Census Tract 182.02, Davidson County, Tennessee",69,50.80354318352215,738,160,0.09349593495934959,0.07176178038217243
470370182022,"Block Group 2, Census Tract 182.02, Davidson County, Tennessee",321,149.86994361779148,2678,484,0.119865571321882,0.060010074030461553
470370182023,"Block Group 3, Census Tract 182.02, Davidson County, Tennessee",205,127.56566936288148,2607,493,0.07863444572305332,0.05114160111166106
470370182031,"Block Group 1, Census Tract 182.03, Davidson County, Tennessee",62,33.015148038438355,595,86,0.10420168067226891,0.057495346238951084
470370182032,"Block Group 2, Census Tract 182.03, Davidson County, Tennessee",24,21.95449840010015,510,49,0.047058823529411764,0.043284823056786395
470370183011,"Block Group 1, Census Tract 183.01, Davidson County, Tennessee",101,65.07687761409578,1276,239,0.07915360501567398,0.05311190343416277
470370183012,"Block Group 2, Census Tract 183.01, Davidson County, Tennessee",269,198.38598740838526,842,273,0.3194774346793349,0.25737705127479926
470370183013,"Block Group 3, Census Tract 183.01, Davidson County, Tennessee",138,77.5886589650833,2669,396,0.0517047583364556,0.030065495378873427
470370183014,"Block Group 4, Census Tract 183.01, Davidson County, Tennessee",246,138.4088147481944,1683,338,0.14616755793226383,0.08732142649203264
470370183021,"Block Group 1, Census Tract 183.02, Davidson County, Tennessee",188,77.83315488916018,2012,102,0.093439363817097415,0.03897341786624817
470370184011,"Block Group 1, Census Tract 184.01, Davidson County, Tennessee",56,53.91660226683428,1175,292,0.04765957446808511,0.04739036151578055
470370184012,"Block Group 2, Census Tract 184.01, Davidson County, Tennessee",74,61.603571325045756,1301,293,0.0568793235972329,0.04905307522811133
470370184013,"Block Group 3, Census Tract 184.01, Davidson County, Tennessee",149,109.98636279102969,1648,388,0.0904126213592233,0.07005174898509073
470370184014,"Block Group 4, Census Tract 184.01, Davidson County, Tennessee",268,135.63554106501732,832,265,0.32211538461538464,0.192620794140673
470370184015,"Block Group 5, Census Tract 184.01, Davidson County, Tennessee",259,122.14335839496145,767,245,0.3376792698826597,0.19233967886699177
470370184041,"Block Group 1, Census Tract 184.04, Davidson County, Tennessee",293,129.69965304502554,2556,517,0.1146322378716745,0.055789699861646246
470370184042,"Block Group 2, Census Tract 184.04, Davidson County, Tennessee",109,72.86974680894672,1177,252,0.09260832625318606,0.06500896400059564
470370184043,"Block Group 3, Census Tract 184.04, Davidson County, Tennessee",83,73.38937252763509,774,390,0.10723514211886305,0.10913340442728592
470370184051,"Block Group 1, Census Tract 184.05, Davidson County, Tennessee",89,50.32891812864648,913,181,0.09748083242059145,0.05841411823435356
470370184052,"Block Group 2, Census Tract 184.05, Davidson County, Tennessee",190,87.67553820764375,1491,163,0.12743125419181758,0.06043086735939641
470370184053,"Block Group 3, Census Tract 184.05, Davidson County, Tennessee",44,33.83784863137726,1129,157,0.038972542072630643,0.03045757432032747
470370184071,"Block Group 1, Census Tract 184.07, Davidson County, Tennessee",192,72.37402849088892,2142,206,0.0896358543417367,0.034870404900411364
470370184072,"Block Group 2, Census Tract 184.07, Davidson County, Tennessee",96,51.11751167652823,1609,193,0.05966438781852082,0.032565865474415645
470370184081,"Block Group 1, Census Tract 184.08, Davidson County, Tennessee",155,58.762232769015846,1942,176,0.07981462409886715,0.031111199920325024
470370184082,"Block Group 2, Census Tract 184.08, Davidson County, Tennessee",115,78.59389289251423,741,154,0.15519568151147098,0.11086036244758571
470370184091,"Block Group 1, Census Tract 184.09, Davidson County, Tennessee",277,136.87585616170588,1956,276,0.1416155419222904,0.07277460875350364
470370184092,"Block Group 2, Census Tract 184.09, Davidson County, Tennessee",483,148.2025640803829,1759,222,0.274587833996589,0.09110267963224565
470370184101,"Block Group 1, Census Tract 184.10, Davidson County, Tennessee",253,107.97684937059425,1961,281,0.12901580826109127,0.05808283939239788
470370184102,"Block Group 2, Census Tract 184.10, Davidson County, Tennessee",18,22.561028345356956,780,129,0.023076923076923078,0.0291751064432147
470370185001,"Block Group 1, Census Tract 185, Davidson County, Tennessee",30,22.11334438749598,562,84,0.05338078291814947,0.04014836343557331
470370185002,"Block Group 2, Census Tract 185, Davidson County, Tennessee",82,39.153543900903784,620,83,0.13225806451612904,0.06558596315671941
470370185003,"Block Group 3, Census Tract 185, Davidson County, Tennessee",32,29.478805945967352,523,78,0.06118546845124283,0.05709871144920454
470370185004,"Block Group 4, Census Tract 185, Davidson County, Tennessee",70,46.88283267892417,736,104,0.09510869565217392,0.06510176998630753
470370185005,"Block Group 5, Census Tract 185, Davidson County, Tennessee",34,35.397740040855716,663,157,0.05128205128205128,0.0547538972469699
470370185006,"Block Group 6, Census Tract 185, Davidson County, Tennessee",96,82.71638289964086,678,126,0.1415929203539823,0.12480604997279042
470370186011,"Block Group 1, Census Tract 186.01, Davidson County, Tennessee",62,41.09744517606904,1269,104,0.04885736800630418,0.03263228057465516
470370186012,"Block Group 2, Census Tract 186.01, Davidson County, Tennessee",55,28.89636655359978,579,70,0.09499136442141623,0.05121165929036766
470370186021,"Block Group 1, Census Tract 186.02, Davidson County, Tennessee",122,64.15605972938177,970,172,0.12577319587628866,0.06979911538564229
470370186023,"Block Group 3, Census Tract 186.02, Davidson County, Tennessee",139,82.40145629781065,1418,190,0.09802538787023977,0.05957692583482663
470370186024,"Block Group 4, Census Tract 186.02, Davidson County, Tennessee",42,38.01315561749642,532,117,0.07894736842105263,0.07353250965750101
470370187001,"Block Group 1, Census Tract 187, Davidson County, Tennessee",90,46.66904755831214,645,97,0.13953488372093023,0.07533660342416361
470370187002,"Block Group 2, Census Tract 187, Davidson County, Tennessee",74,41.291645644125154,1326,138,0.05580693815987934,0.031676999327748014
470370187003,"Block Group 3, Census Tract 187, Davidson County, Tennessee",56,39.319206502675,476,98,0.11764705882352941,0.0860813357334964
470370188011,"Block Group 1, Census Tract 188.01, Davidson County, Tennessee",96,71.75653280364095,710,158,0.1352112676056338,0.10544954838515067
470370188012,"Block Group 2, Census Tract 188.01, Davidson County, Tennessee",15,27.730849247724095,450,148,0.03333333333333333,0.06259167213875044
470370188013,"Block Group 3, Census Tract 188.01, Davidson County, Tennessee",192,95.42012366372201,2598,387,0.07390300230946882,0.038342643513317426
470370188014,"Block Group 4, Census Tract 188.01, Davidson County, Tennessee",64,52.478567053607705,582,150,0.10996563573883161,0.09451858524073238
470370188015,"Block Group 5, Census Tract 188.01, Davidson County, Tennessee",48,47.29693436154187,406,133,0.11822660098522167,0.12276412867662768
470370188031,"Block Group 1, Census Tract 188.03, Davidson County, Tennessee",180,88.07950953541919,1254,176,0.14354066985645933,0.07307091625667836
470370188032,"Block Group 2, Census Tract 188.03, Davidson County, Tennessee",126,87.86922100485471,1672,213,0.07535885167464115,0.05342301511958179
470370188041,"Block Group 1, Census Tract 188.04, Davidson County, Tennessee",183,86.82165628459296,1908,247,0.0959119496855346,0.047167563478819105
470370188042,"Block Group 2, Census Tract 188.04, Davidson County, Tennessee",145,85.05292469985967,2203,493,0.0658193372673627,0.0413221037449895
470370189011,"Block Group 1, Census Tract 189.01, Davidson County, Tennessee",194,96.06247966818262,1172,201,0.16552901023890784,0.08674156220535312
470370189012,"Block Group 2, Census Tract 189.01, Davidson County, Tennessee",126,67.62396025078685,1308,191,0.0963302752293578,0.053579726239947174
470370189021,"Block Group 1, Census Tract 189.02, Davidson County, Tennessee",123,64.73793323855806,923,167,0.13326110509209102,0.07416719136696792
470370189022,"Block Group 2, Census Tract 189.02, Davidson County, Tennessee",55,50.34878350069642,599,153,0.09181969949916527,0.08726537777115044
470370189023,"Block Group 3, Census Tract 189.02, Davidson County, Tennessee",32,41.340053217188775,486,129,0.06584362139917696,0.0868387135228523
470370189041,"Block Group 1, Census Tract 189.04, Davidson County, Tennessee",60,46.184412955021955,636,176,0.09433962264150944,0.07716723073362924
470370189042,"Block Group 2, Census Tract 189.04, Davidson County, Tennessee",108,71.49125820686051,1413,269,0.07643312101910828,0.05264619638771458
470370189043,"Block Group 3, Census Tract 189.04, Davidson County, Tennessee",215,85.76129663198896,815,182,0.26380368098159507,0.12059657037337672
470370189051,"Block Group 1, Census Tract 189.05, Davidson County, Tennessee",0,12,0,12,NaN,NaN
470370189052,"Block Group 2, Census Tract 189.05, Davidson County, Tennessee",125,84.66994744299774,1913,338,0.06534239414532149,0.045741257340232044
470370189053,"Block Group 3, Census Tract 189.05, Davidson County, Tennessee",76,44.53088815642464,600,167,0.12666666666666668,0.08216621891546548
470370190031,"Block Group 1, Census Tract 190.03, Davidson County, Tennessee",185,105.19505691808908,874,237,0.2116704805491991,0.1333460972385209
470370190032,"Block Group 2, Census Tract 190.03, Davidson County, Tennessee",143,89.24124606929242,570,203,0.25087719298245614,0.1802640613952207
470370190033,"Block Group 3, Census Tract 190.03, Davidson County, Tennessee",164,89.89994438263018,1048,245,0.15648854961832062,0.09325762104377076
470370190034,"Block Group 4, Census Tract 190.03, Davidson County, Tennessee",58,47.16990566028302,721,168,0.08044382801664356,0.06805512223436526
470370190041,"Block Group 1, Census Tract 190.04, Davidson County, Tennessee",131,81.57205403813245,862,205,0.1519721577726218,0.10129802541232077
470370190042,"Block Group 2, Census Tract 190.04, Davidson County, Tennessee",126,69.4334213473598,955,224,0.1319371727748691,0.07901725390587895
470370190043,"Block Group 3, Census Tract 190.04, Davidson County, Tennessee",195,104.12012293500234,1550,331,0.12580645161290321,0.07234744124191965
470370190051,"Block Group 1, Census Tract 190.05, Davidson County, Tennessee",209,87.8521485223896,1599,320,0.13070669168230145,0.060850968966232655
470370190052,"Block Group 2, Census Tract 190.05, Davidson County, Tennessee",187,111.8704608017684,869,302,0.21518987341772153,0.14888008410976158
470370190061,"Block Group 1, Census Tract 190.06, Davidson County, Tennessee",243,105.16653460107925,2236,385,0.10867620751341682,0.05061895489839089
470370190062,"Block Group 2, Census Tract 190.06, Davidson County, Tennessee",306,127.5695888525161,1134,244,0.2698412698412698,0.1265948889868096
470370190063,"Block Group 3, Census Tract 190.06, Davidson County, Tennessee",66,51.0098029794274,545,153,0.12110091743119267,0.0995791684123407
470370191051,"Block Group 1, Census Tract 191.05, Davidson County, Tennessee",49,46.184412955021955,752,238,0.06515957446808511,0.0647853098086504
470370191052,"Block Group 2, Census Tract 191.05, Davidson County, Tennessee",336,174.76555724741647,2714,484,0.12380250552689757,0.06807384588237318
470370191053,"Block Group 3, Census Tract 191.05, Davidson County, Tennessee",30,36.72873534441391,600,151,0.05,0.062494499757978696
470370191054,"Block Group 4, Census Tract 191.05, Davidson County, Tennessee",0,12,471,144,0,0.025477707006369428
470370191061,"Block Group 1, Census Tract 191.06, Davidson County, Tennessee",215,90.41570660012562,2358,314,0.09117896522476675,0.040220665540899855
470370191062,"Block Group 2, Census Tract 191.06, Davidson County, Tennessee",32,25.475478405713993,309,86,0.10355987055016182,0.08733784782213551
470370191063,"Block Group 3, Census Tract 191.06, Davidson County, Tennessee",89,63,815,137,0.10920245398773006,0.07945032686803886
470370191081,"Block Group 1, Census Tract 191.08, Davidson County, Tennessee",144,65.70388116390082,894,200,0.1610738255033557,0.08185283901883443
470370191082,"Block Group 2, Census Tract 191.08, Davidson County, Tennessee",236,111.24297730643494,1624,276,0.14532019704433496,0.07281565156086671
470370191091,"Block Group 1, Census Tract 191.09, Davidson County, Tennessee",179,101.38540328863914,1244,309,0.14389067524115756,0.08899221719472253
470370191092,"Block Group 2, Census Tract 191.09, Davidson County, Tennessee",115,85.93020423576334,1273,314,0.09033778476040849,0.07108489334640028
470370191093,"Block Group 3, Census Tract 191.09, Davidson County, Tennessee",233,104.28806259586952,1618,379,0.14400494437577255,0.07274794680093206
470370191101,"Block Group 1, Census Tract 191.10, Davidson County, Tennessee",130,86.3075894692929,748,273,0.17379679144385027,0.1316703937034406
470370191102,"Block Group 2, Census Tract 191.10, Davidson County, Tennessee",0,12,454,219,0,0.02643171806167401
470370191103,"Block Group 3, Census Tract 191.10, Davidson County, Tennessee",254,124.39051410778879,1695,341,0.14985250737463127,0.07933771829084553
470370191111,"Block Group 1, Census Tract 191.11, Davidson County, Tennessee",99,66.04543890383347,993,215,0.09969788519637462,0.06992622578337863
470370191112,"Block Group 2, Census Tract 191.11, Davidson County, Tennessee",223,108.48963084092415,1724,253,0.12935034802784223,0.06572969392728784
470370191113,"Block Group 3, Census Tract 191.11, Davidson County, Tennessee",108,56.34713834792323,737,149,0.14654002713704206,0.08199411140049724
470370191121,"Block Group 1, Census Tract 191.12, Davidson County, Tennessee",399,153.37535656030275,3450,255,0.11565217391304349,0.04527099853910991
470370191141,"Block Group 1, Census Tract 191.14, Davidson County, Tennessee",910,331.2476415010377,10577,1008,0.08603573792190602,0.03237327358627981
470370191151,"Block Group 1, Census Tract 191.15, Davidson County, Tennessee",340,114.11397810960759,3234,168,0.10513296227581942,0.03570586253423459
470370191161,"Block Group 1, Census Tract 191.16, Davidson County, Tennessee",154,91.4166286842826,2671,459,0.05765630849868963,0.03563090375429769
470370191162,"Block Group 2, Census Tract 191.16, Davidson County, Tennessee",141,88.19863944528849,2327,360,0.060593038246669534,0.03904430030505539
470370191171,"Block Group 1, Census Tract 191.17, Davidson County, Tennessee",417,135.27749258468683,3582,198,0.11641541038525963,0.03831022758473807
470370191181,"Block Group 1, Census Tract 191.18, Davidson County, Tennessee",237,139.7497763862254,3425,454,0.0691970802919708,0.04182111756486252
470370191182,"Block Group 2, Census Tract 191.18, Davidson County, Tennessee",202,138.7155362603627,1363,279,0.14820249449743214,0.10619736918241332
470370192001,"Block Group 1, Census Tract 192, Davidson County, Tennessee",77,54.42425929675111,850,180,0.09058823529411765,0.06684053014175151
470370192002,"Block Group 2, Census Tract 192, Davidson County, Tennessee",80,59.14389233048498,781,251,0.10243277848911651,0.08257438061734396
470370192003,"Block Group 3, Census Tract 192, Davidson County, Tennessee",62,47.11687595755899,610,174,0.10163934426229508,0.08250264339174701
470370192004,"Block Group 4, Census Tract 192, Davidson County, Tennessee",191,114.03946685248927,666,204,0.28678678678678676,0.19244878380677702
470370193001,"Block Group 1, Census Tract 193, Davidson County, Tennessee",176,108.93576088686396,660,168,0.26666666666666666,0.17846684068235338
470370193002,"Block Group 2, Census Tract 193, Davidson County, Tennessee",18,28.635642126552707,154,103,0.11688311688311688,0.20171057391473277
470370193003,"Block Group 3, Census Tract 193, Davidson County, Tennessee",185,90.27181176868004,1117,178,0.1656222023276634,0.08501679039542359
470370194001,"Block Group 1, Census Tract 194, Davidson County, Tennessee",127,104.91425070027427,849,264,0.14958775029446408,0.1320384384513725
470370194002,"Block Group 2, Census Tract 194, Davidson County, Tennessee",160,87.50999942863673,2745,400,0.058287795992714025,0.032991860278432115
470370194003,"Block Group 3, Census Tract 194, Davidson County, Tennessee",138,106.29205050237765,721,191,0.1914008321775312,0.15589887948802342
470370195001,"Block Group 1, Census Tract 195, Davidson County, Tennessee",619,271.8878445241714,2456,599,0.2520358306188925,0.1266245918649159
470370195002,"Block Group 2, Census Tract 195, Davidson County, Tennessee",126,154.46682491719702,2361,491,0.053367217280813214,0.06635899526959897
470370195003,"Block Group 3, Census Tract 195, Davidson County, Tennessee",39,39.319206502675,1162,378,0.03356282271944923,0.035555330785804466
470370195004,"Block Group 4, Census Tract 195, Davidson County, Tennessee",40,68.06614430096654,495,222,0.08080808080808081,0.14220302118596473
470370196001,"Block Group 1, Census Tract 196, Davidson County, Tennessee",98,50.457903246171455,1167,250,0.08397600685518423,0.04683046203219075
470370196002,"Block Group 2, Census Tract 196, Davidson County, Tennessee",296,127.00393694685216,2063,316,0.1434803683955405,0.06536808302613568
470379801001,"Block Group 1, Census Tract 9801, Davidson County, Tennessee",0,12,0,12,NaN,NaN
470379802001,"Block Group 1, Census Tract 9802, Davidson County, Tennessee",0,12,0,12,NaN,NaN
470470604012,"Block Group 2, Census Tract 604.01, Fayette County, Tennessee",181,85.84287972802403,1434,223,0.12622036262203626,0.0629983966458671
470470604031,"Block Group 1, Census Tract 604.03, Fayette County, Tennessee",281,105.55567251455508,1429,282,0.1966410076976907,0.0834395380862266
470470604033,"Block Group 3, Census Tract 604.03, Fayette County, Tennessee",123,65.5286197016235,780,146,0.1576923076923077,0.08904547212626743
471470806031,"Block Group 1, Census Tract 806.03, Robertson County, Tennessee",245,86.66025617317318,2094,275,0.11700095510983763,0.044145419312936064
471470806032,"Block Group 2, Census Tract 806.03, Robertson County, Tennessee",324,124.24974849069112,1389,218,0.23326133909287258,0.09665430252717108
471470806061,"Block Group 1, Census Tract 806.06, Robertson County, Tennessee",340,112.55221010713205,2100,279,0.1619047619047619,0.05775163407134148
471470807002,"Block Group 2, Census Tract 807, Robertson County, Tennessee",426,156.2241978696002,3080,310,0.1383116883116883,0.05259780827182501
471490401011,"Block Group 1, Census Tract 401.01, Rutherford County, Tennessee",164,95.2102935611481,2234,244,0.07341092211280215,0.04336642465357516
471490401021,"Block Group 1, Census Tract 401.02, Rutherford County, Tennessee",350,121.54423063230932,2793,173,0.12531328320802004,0.04420425879485715
471490401031,"Block Group 1, Census Tract 401.03, Rutherford County, Tennessee",776,263.3116024788881,5513,446,0.14075820787230184,0.049100650568426565
471490401042,"Block Group 2, Census Tract 401.04, Rutherford County, Tennessee",454,161.61373703989398,2351,367,0.19310931518502764,0.07506174163872244
471490402001,"Block Group 1, Census Tract 402, Rutherford County, Tennessee",416,141.31171218267792,2795,242,0.14883720930232558,0.052175252927004014
471490405014,"Block Group 4, Census Tract 405.01, Rutherford County, Tennessee",172,130.99618315050253,1253,445,0.1372705506783719,0.11535408167446615
471490408052,"Block Group 2, Census Tract 408.05, Rutherford County, Tennessee",271,133.285408053545,1290,327,0.21007751937984495,0.11623785045092154
471570001001,"Block Group 1, Census Tract 1, Shelby County, Tennessee",67,70.34912934784623,1302,392,0.05145929339477726,0.056208980016885644
471570001002,"Block Group 2, Census Tract 1, Shelby County, Tennessee",105,70.77428911688199,1932,329,0.05434782608695652,0.03778365078443875
471570001003,"Block Group 3, Census Tract 1, Shelby County, Tennessee",29,34.19064199455752,1668,269,0.01738609112709832,0.020688865638356178
471570002001,"Block Group 1, Census Tract 2, Shelby County, Tennessee",193,62.63385665915839,620,101,0.31129032258064515,0.1130355662626133
471570003001,"Block Group 1, Census Tract 3, Shelby County, Tennessee",111,52.44044240850758,442,127,0.251131221719457,0.13886327645379137
471570003002,"Block Group 2, Census Tract 3, Shelby County, Tennessee",56,39.11521443121589,258,100,0.21705426356589147,0.1733873706400724
471570004001,"Block Group 1, Census Tract 4, Shelby County, Tennessee",104,57.8013840664737,308,109,0.33766233766233766,0.22248250447739976
471570004002,"Block Group 2, Census Tract 4, Shelby County, Tennessee",224,79.1580697086532,753,142,0.29747675962815406,0.11915511969947068
471570006001,"Block Group 1, Census Tract 6, Shelby County, Tennessee",209,89.28605714219886,683,241,0.30600292825768666,0.1695520409724613
471570006002,"Block Group 2, Census Tract 6, Shelby County, Tennessee",313,110.0817877761803,871,239,0.3593570608495982,0.16030146188965874
471570007001,"Block Group 1, Census Tract 7, Shelby County, Tennessee",321,182.86607121059936,1546,473,0.2076326002587322,0.13426252344426934
471570007002,"Block Group 2, Census Tract 7, Shelby County, Tennessee",263,197.9823224431919,798,336,0.32957393483709274,0.2842696632797477
471570007003,"Block Group 3, Census Tract 7, Shelby County, Tennessee",164,107.76363022838457,980,362,0.1673469387755102,0.1261469122430519
471570008001,"Block Group 1, Census Tract 8, Shelby County, Tennessee",175,78.98101037591252,570,176,0.30701754385964913,0.16788832693067796
471570008002,"Block Group 2, Census Tract 8, Shelby County, Tennessee",131,69.6921803361037,612,159,0.21405228758169934,0.12672971830337362
471570008003,"Block Group 3, Census Tract 8, Shelby County, Tennessee",55,48.55924216871593,220,97,0.25,0.246716557850006
471570009001,"Block Group 1, Census Tract 9, Shelby County, Tennessee",200,103.42630226397925,591,177,0.338409475465313,0.20223206676856045
471570009002,"Block Group 2, Census Tract 9, Shelby County, Tennessee",147,90.36592278065886,549,187,0.2677595628415301,0.188179853154071
471570009003,"Block Group 3, Census Tract 9, Shelby County, Tennessee",245,100.93066927351666,848,213,0.28891509433962265,0.1394007495036964
471570011001,"Block Group 1, Census Tract 11, Shelby County, Tennessee",155,82.57118141337206,718,213,0.21587743732590528,0.13163095951439846
471570011002,"Block Group 2, Census Tract 11, Shelby County, Tennessee",68,48.07286136688766,520,217,0.13076923076923078,0.10735265399582249
471570011003,"Block Group 3, Census Tract 11, Shelby County, Tennessee",138,68.0294054067798,703,202,0.19630156472261737,0.11200899721614163
471570012001,"Block Group 1, Census Tract 12, Shelby County, Tennessee",284,109.13752791776072,1106,214,0.25678119349005424,0.11048007593215378
471570012002,"Block Group 2, Census Tract 12, Shelby County, Tennessee",84,49.84977432245807,695,267,0.12086330935251799,0.08544370716845354
471570012003,"Block Group 3, Census Tract 12, Shelby County, Tennessee",154,69.44062211702888,1203,261,0.12801330008312553,0.06405697202400047
471570013001,"Block Group 1, Census Tract 13, Shelby County, Tennessee",107,69.54854419756032,497,177,0.2152917505030181,0.1595652855879737
471570013002,"Block Group 2, Census Tract 13, Shelby County, Tennessee",90,65,578,189,0.15570934256055363,0.12344590615921189
471570013003,"Block Group 3, Census Tract 13, Shelby County, Tennessee",118,73,543,186,0.21731123388581952,0.1536707164793883
471570013004,"Block Group 4, Census Tract 13, Shelby County, Tennessee",123,75.32595834106593,669,209,0.18385650224215247,0.12639906287350502
471570014001,"Block Group 1, Census Tract 14, Shelby County, Tennessee",371,138.20636743652588,1283,261,0.289166017147311,0.12273644810260075
471570015001,"Block Group 1, Census Tract 15, Shelby County, Tennessee",91,43.347433603386484,476,113,0.19117647058823528,0.1017485160556875
